town,flat_type,flat_model,floor_area_sqm,street_name,resale_price,month,remaining_lease,lease_commence_date,storey_range,_id,block,time,lease_years,lease_years_int,size_sqft,cost_psf,days_ago,storey_min,storey_max,storey_mid,full_name,group_count,group_storey_min,group_storey_max,storey_rank,group_cost_psf_max,group_cost_psf_max_date,year
TAMPINES,4 ROOM,Model A,104.0,SIMEI ST 1,510000.0,2013-09,,1988,04 TO 06,32227,107,2013-09-01,73.81506849315069,74,1119.4456,455.5826562719975,-3289,4,6,5.0,SIMEI ST 1 1988,2817,2,15,0.2307692307692307,558.5247690804227,2022-07-01,2013
TAMPINES,5 ROOM,Improved,122.0,TAMPINES ST 83,505000.0,2013-09,,1988,01 TO 03,32226,843,2013-09-01,73.81506849315069,74,1313.1958,384.55803772750414,-3289,2,3,2.5,TAMPINES ST 83 1988,803,2,15,0.0384615384615384,604.5066671994811,2022-08-01,2013
TAMPINES,4 ROOM,Model A,112.0,TAMPINES ST 12,500000.0,2013-09,,1984,07 TO 09,32225,150,2013-09-01,69.81232876712329,70,1205.5567999999998,414.74611565377927,-3289,7,9,8.0,TAMPINES ST 12 1984,1524,2,12,0.6,626.468403017795,2021-12-01,2013
TAMPINES,4 ROOM,Model A,106.0,TAMPINES ST 12,495000.0,2013-09,,1985,04 TO 06,32224,144,2013-09-01,70.81506849315069,71,1140.9734,433.8400877706703,-3289,4,6,5.0,TAMPINES ST 12 1985,261,2,12,0.3,573.8134494221698,2022-01-01,2013
TAMPINES,4 ROOM,Model A,99.0,TAMPINES ST 71,490000.0,2013-09,,1997,13 TO 15,32223,707,2013-09-01,82.82328767123288,83,1065.6261,459.8235722642304,-3289,13,15,14.0,TAMPINES ST 71 1997,3211,2,18,0.75,551.9538894441824,2022-05-01,2013
TAMPINES,4 ROOM,Model A,103.0,TAMPINES ST 81,488000.0,2013-09,,1988,01 TO 03,32222,899A,2013-09-01,73.81506849315069,74,1108.6817,440.1624018868536,-3289,2,3,2.5,TAMPINES ST 81 1988,999,2,15,0.0384615384615384,547.7124822842744,2022-04-01,2013
TAMPINES,4 ROOM,Model A,108.0,TAMPINES ST 22,488000.0,2013-09,,1985,10 TO 12,32221,277,2013-09-01,70.81506849315069,71,1162.5012,419.7845129106104,-3289,10,12,11.0,TAMPINES ST 22 1985,888,2,15,0.6923076923076923,513.047135304257,2012-09-01,2013
TAMPINES,EXECUTIVE,Apartment,150.0,TAMPINES ST 32,718888.0,2013-09,,1996,04 TO 06,32266,336,2013-09-01,81.82054794520548,82,1614.585,445.24630168123696,-3289,4,6,5.0,TAMPINES ST 32 1996,387,2,12,0.3,518.6030881763969,2022-03-01,2013
TAMPINES,4 ROOM,Model A,100.0,TAMPINES AVE 8,488000.0,2013-09,,1997,10 TO 12,32220,891A,2013-09-01,82.82328767123288,83,1076.39,453.3672739434592,-3289,10,12,11.0,TAMPINES AVE 8 1997,514,2,18,0.5625,567.3694398562849,2022-08-01,2013
TAMPINES,4 ROOM,Model A,100.0,TAMPINES ST 71,483000.0,2013-09,,1997,10 TO 12,32218,713,2013-09-01,82.82328767123288,83,1076.39,448.7221174481369,-3289,10,12,11.0,TAMPINES ST 71 1997,3211,2,18,0.5625,551.9538894441824,2022-05-01,2013
TAMPINES,4 ROOM,Simplified,91.0,SIMEI ST 1,473000.0,2013-09,,1987,01 TO 03,32217,139,2013-09-01,72.81506849315069,73,979.5149,482.8920928104309,-3289,2,3,2.5,SIMEI ST 1 1987,385,2,12,0.05,519.8151316194034,2012-10-01,2013
TAMPINES,4 ROOM,Model A,104.0,TAMPINES ST 24,472000.0,2013-09,,1985,01 TO 03,32216,218,2013-09-01,70.81506849315069,71,1119.4456,421.6372818831036,-3289,2,3,2.5,TAMPINES ST 24 1985,437,2,12,0.05,585.416982972129,2022-07-01,2013
TAMPINES,4 ROOM,Model A,104.0,TAMPINES ST 84,470000.0,2013-09,,1986,10 TO 12,32215,882,2013-09-01,71.81506849315069,72,1119.4456,419.8506832310565,-3289,10,12,11.0,TAMPINES ST 84 1986,49,2,12,0.9,447.76262610648007,2020-10-01,2013
TAMPINES,4 ROOM,Model A,100.0,TAMPINES ST 72,470000.0,2013-09,,1997,04 TO 06,32214,735,2013-09-01,82.82328767123288,83,1076.39,436.6447105602989,-3289,4,6,5.0,TAMPINES ST 72 1997,1366,2,15,0.2307692307692307,536.7730495983267,2022-05-01,2013
TAMPINES,4 ROOM,Model A,104.0,TAMPINES ST 91,470000.0,2013-09,,1985,01 TO 03,32213,933,2013-09-01,70.81506849315069,71,1119.4456,419.8506832310565,-3289,2,3,2.5,TAMPINES ST 91 1985,199,2,18,0.03125,478.7083892240945,2022-06-01,2013
TAMPINES,4 ROOM,Model A,103.0,TAMPINES ST 81,468000.0,2013-09,,1988,04 TO 06,32212,899,2013-09-01,73.81506849315069,74,1108.6817,422.1229591865727,-3289,4,6,5.0,TAMPINES ST 81 1988,999,2,15,0.2307692307692307,547.7124822842744,2022-04-01,2013
TAMPINES,4 ROOM,Model A,104.0,TAMPINES AVE 4,485000.0,2013-09,,1984,01 TO 03,32219,902,2013-09-01,69.81232876712329,70,1119.4456,433.2501731214094,-3289,2,3,2.5,TAMPINES AVE 4 1984,1164,2,18,0.03125,547.7124822842744,2021-11-01,2013
TAMPINES,EXECUTIVE,Maisonette,150.0,TAMPINES AVE 5,742000.0,2013-09,,1985,01 TO 03,32267,147,2013-09-01,70.81506849315069,71,1614.585,459.56081593722223,-3289,2,3,2.5,TAMPINES AVE 5 1985,253,2,12,0.05,607.1415813604394,2022-04-01,2013
TAMPINES,EXECUTIVE,Apartment,142.0,TAMPINES AVE 5,757888.0,2013-09,,1985,07 TO 09,32268,147,2013-09-01,70.81506849315069,71,1528.4738,495.8462487220913,-3289,7,9,8.0,TAMPINES AVE 5 1985,253,2,12,0.6,607.1415813604394,2022-04-01,2013
TOA PAYOH,2 ROOM,Standard,38.0,LOR 2 TOA PAYOH,273500.0,2013-09,,1968,01 TO 03,32269,120,2013-09-01,53.8013698630137,54,409.0282,668.6580534056087,-3289,2,3,2.5,LOR 2 TOA PAYOH 1968,178,2,12,0.05,672.3252822177053,2013-05-01,2013
WOODLANDS,3 ROOM,New Generation,68.0,WOODLANDS ST 13,330000.0,2013-09,,1985,04 TO 06,32323,146,2013-09-01,70.81506849315069,71,731.9452,450.8534245459906,-3289,4,6,5.0,WOODLANDS ST 13 1985,1677,2,15,0.2307692307692307,513.047135304257,2022-07-01,2013
WOODLANDS,3 ROOM,New Generation,67.0,WOODLANDS ST 13,325000.0,2013-09,,1985,01 TO 03,32322,101,2013-09-01,70.81506849315069,71,721.1813,450.6495107402258,-3289,2,3,2.5,WOODLANDS ST 13 1985,1677,2,15,0.0384615384615384,513.047135304257,2022-07-01,2013
WOODLANDS,3 ROOM,New Generation,82.0,MARSILING DR,325000.0,2013-09,,1977,01 TO 03,32321,23,2013-09-01,62.80958904109589,63,882.6397999999999,368.21362462920894,-3289,2,3,2.5,MARSILING DR 1977,1410,2,27,0.02,464.5156495322328,2013-01-01,2013
WOODLANDS,3 ROOM,New Generation,67.0,MARSILING DR,320000.0,2013-09,,1977,10 TO 12,32320,22,2013-09-01,62.80958904109589,63,721.1813,443.7164413442224,-3289,10,12,11.0,MARSILING DR 1977,1410,2,27,0.36,464.5156495322328,2013-01-01,2013
WOODLANDS,3 ROOM,New Generation,68.0,MARSILING DR,310000.0,2013-09,,1981,04 TO 06,32319,204,2013-09-01,66.81232876712329,67,731.9452,423.52897457350633,-3289,4,6,5.0,MARSILING DR 1981,876,2,15,0.2307692307692307,448.1209795487422,2012-12-01,2013
WOODLANDS,3 ROOM,New Generation,68.0,MARSILING DR,303000.0,2013-09,,1981,01 TO 03,32318,204,2013-09-01,66.81232876712329,67,731.9452,413.9654170831368,-3289,2,3,2.5,MARSILING DR 1981,876,2,15,0.0384615384615384,448.1209795487422,2012-12-01,2013
WOODLANDS,3 ROOM,Improved,65.0,MARSILING DR,303000.0,2013-09,,1976,10 TO 12,32317,6,2013-09-01,61.80684931506849,62,699.6535,433.0715132562047,-3289,10,12,11.0,MARSILING DR 1976,679,2,24,0.4090909090909091,454.51069708076926,2012-02-01,2013
WOODLANDS,3 ROOM,Improved,65.0,MARSILING DR,298000.0,2013-09,,1974,07 TO 09,32316,2,2013-09-01,59.80684931506849,60,699.6535,425.9251186480165,-3289,7,9,8.0,MARSILING DR 1974,602,2,20,0.3333333333333333,457.3692549240445,2012-11-01,2013
WOODLANDS,3 ROOM,Improved,65.0,MARSILING DR,295000.0,2013-09,,1974,04 TO 06,32315,1,2013-09-01,59.80684931506849,60,699.6535,421.6372818831036,-3289,4,6,5.0,MARSILING DR 1974,602,2,20,0.1666666666666666,457.3692549240445,2012-11-01,2013
TOA PAYOH,5 ROOM,Improved,121.0,LOR 2 TOA PAYOH,888000.0,2013-09,,1999,25 TO 27,32314,153,2013-09-01,84.82328767123288,85,1302.4319,681.8014822886325,-3289,25,27,26.0,LOR 2 TOA PAYOH 1999,211,2,30,0.8571428571428571,797.9180108900449,2021-11-01,2013
TOA PAYOH,5 ROOM,Improved,120.0,LOR 4 TOA PAYOH,845000.0,2013-09,,1999,28 TO 30,32313,62,2013-09-01,84.82328767123288,85,1291.668,654.1928730912279,-3289,28,30,29.0,LOR 4 TOA PAYOH 1999,199,2,30,0.9642857142857144,758.7088942359802,2022-07-01,2013
TOA PAYOH,4 ROOM,Model A,91.0,TOA PAYOH CTRL,750000.0,2013-09,,2009,28 TO 30,32312,79D,2013-09-01,94.83150684931506,95,979.5149,765.6851365915924,-3289,28,30,29.0,TOA PAYOH CTRL 2009,600,2,42,0.675,1003.3538029896227,2021-08-01,2013
TOA PAYOH,4 ROOM,Model A,86.0,LOR 2 TOA PAYOH,678000.0,2013-09,,2006,22 TO 24,32311,152,2013-09-01,91.82876712328768,92,925.6954,732.422349727567,-3289,22,24,23.0,LOR 2 TOA PAYOH 2006,415,2,42,0.525,950.6366781124764,2022-05-01,2013
TOA PAYOH,5 ROOM,Adjoined flat,130.0,LOR 8 TOA PAYOH,670000.0,2013-09,,1976,07 TO 09,32310,235,2013-09-01,61.80684931506849,62,1399.307,478.8084387486092,-3289,7,9,8.0,LOR 8 TOA PAYOH 1976,1507,2,27,0.24,528.8332010059265,2013-03-01,2013
TOA PAYOH,4 ROOM,Model A,91.0,LOR 2 TOA PAYOH,670000.0,2013-09,,2006,07 TO 09,32309,146,2013-09-01,91.82876712328768,92,979.5149,684.0120553551559,-3289,7,9,8.0,LOR 2 TOA PAYOH 2006,415,2,42,0.15,950.6366781124764,2022-05-01,2013
WOODLANDS,3 ROOM,New Generation,68.0,WOODLANDS ST 13,330000.0,2013-09,,1985,01 TO 03,32324,145,2013-09-01,70.81506849315069,71,731.9452,450.8534245459906,-3289,2,3,2.5,WOODLANDS ST 13 1985,1677,2,15,0.0384615384615384,513.047135304257,2022-07-01,2013
WOODLANDS,3 ROOM,New Generation,67.0,WOODLANDS ST 13,330500.0,2013-09,,1985,04 TO 06,32325,101,2013-09-01,70.81506849315069,71,721.1813,458.2758870758296,-3289,4,6,5.0,WOODLANDS ST 13 1985,1677,2,15,0.2307692307692307,513.047135304257,2022-07-01,2013
WOODLANDS,3 ROOM,New Generation,82.0,MARSILING DR,336888.0,2013-09,,1977,04 TO 06,32326,22,2013-09-01,62.80958904109589,63,882.6397999999999,381.682312535646,-3289,4,6,5.0,MARSILING DR 1977,1410,2,27,0.12,464.5156495322328,2013-01-01,2013
WOODLANDS,3 ROOM,New Generation,68.0,WOODLANDS ST 13,338000.0,2013-09,,1985,10 TO 12,32327,145,2013-09-01,70.81506849315069,71,731.9452,461.7832045349843,-3289,10,12,11.0,WOODLANDS ST 13 1985,1677,2,15,0.6923076923076923,513.047135304257,2022-07-01,2013
WOODLANDS,4 ROOM,Model A,100.0,WOODLANDS DR 50,400000.0,2013-09,,1997,01 TO 03,32343,896C,2013-09-01,82.82328767123288,83,1076.39,371.6125196257863,-3289,2,3,2.5,WOODLANDS DR 50 1997,1785,2,15,0.0384615384615384,442.4708390459573,2022-08-01,2013
WOODLANDS,4 ROOM,Model A,90.0,WOODLANDS DR 16,399500.0,2013-09,,2001,10 TO 12,32342,579,2013-09-01,86.82602739726028,87,968.751,412.3866710847266,-3289,10,12,11.0,WOODLANDS DR 16 2001,950,2,15,0.6923076923076923,497.1848820268074,2022-05-01,2013
WOODLANDS,4 ROOM,Model A2,91.0,WOODLANDS DR 52,390000.0,2013-09,,1998,10 TO 12,32341,619,2013-09-01,83.82328767123288,84,979.5149,398.15627102762807,-3289,10,12,11.0,WOODLANDS DR 52 1998,963,2,15,0.6923076923076923,450.0471293009009,2022-07-01,2013
WOODLANDS,4 ROOM,Model A2,91.0,WOODLANDS DR 52,387000.0,2013-09,,1998,04 TO 06,32340,620,2013-09-01,83.82328767123288,84,979.5149,395.09353048126167,-3289,4,6,5.0,WOODLANDS DR 52 1998,963,2,15,0.2307692307692307,450.0471293009009,2022-07-01,2013
WOODLANDS,4 ROOM,Simplified,84.0,WOODLANDS ST 81,382000.0,2013-09,,1989,04 TO 06,32339,824,2013-09-01,74.81780821917809,75,904.1676,422.4880431459831,-3289,4,6,5.0,WOODLANDS ST 81 1989,277,2,12,0.3,453.45575311479865,2021-12-01,2013
WOODLANDS,4 ROOM,New Generation,98.0,MARSILING DR,380000.0,2013-09,,1977,10 TO 12,32338,28,2013-09-01,62.80958904109589,63,1054.8622,360.236626167854,-3289,10,12,11.0,MARSILING DR 1977,1410,2,27,0.36,464.5156495322328,2013-01-01,2013
WOODLANDS,4 ROOM,Model A2,91.0,WOODLANDS DR 52,380000.0,2013-09,,1998,07 TO 09,32337,620,2013-09-01,83.82328767123288,84,979.5149,387.9471358730735,-3289,7,9,8.0,WOODLANDS DR 52 1998,963,2,15,0.4615384615384615,450.0471293009009,2022-07-01,2013
TOA PAYOH,4 ROOM,Model A,107.0,LOR 2 TOA PAYOH,670000.0,2013-09,,1997,07 TO 09,32308,84,2013-09-01,82.82328767123288,83,1151.7373,581.7298788534504,-3289,7,9,8.0,LOR 2 TOA PAYOH 1997,298,2,27,0.24,775.2080839734639,2022-08-01,2013
WOODLANDS,4 ROOM,Model A2,91.0,WOODLANDS DR 42,380000.0,2013-09,,1997,04 TO 06,32336,601,2013-09-01,82.82328767123288,83,979.5149,387.9471358730735,-3289,4,6,5.0,WOODLANDS DR 42 1997,720,2,12,0.3,474.505233393141,2022-08-01,2013
WOODLANDS,4 ROOM,New Generation,98.0,MARSILING DR,370000.0,2013-09,,1978,01 TO 03,32334,33,2013-09-01,63.80958904109589,64,1054.8622,350.75671495291044,-3289,2,3,2.5,MARSILING DR 1978,329,2,27,0.02,389.593770575421,2013-11-01,2013
WOODLANDS,4 ROOM,Simplified,84.0,WOODLANDS ST 81,364000.0,2013-09,,1989,04 TO 06,32333,801,2013-09-01,74.81780821917809,75,904.1676,402.5802295946017,-3289,4,6,5.0,WOODLANDS ST 81 1989,277,2,12,0.3,453.45575311479865,2021-12-01,2013
WOODLANDS,4 ROOM,Model A2,91.0,WOODLANDS CRES,364000.0,2013-09,,1997,01 TO 03,32332,775,2013-09-01,82.82328767123288,83,979.5149,371.6125196257862,-3289,2,3,2.5,WOODLANDS CRES 1997,1013,2,15,0.0384615384615384,454.3065143776782,2022-04-01,2013
WOODLANDS,4 ROOM,Simplified,84.0,WOODLANDS AVE 3,363000.0,2013-09,,1988,04 TO 06,32331,349,2013-09-01,73.81506849315069,74,904.1676,401.4742399528583,-3289,4,6,5.0,WOODLANDS AVE 3 1988,314,2,15,0.2307692307692307,517.6031523359164,2022-05-01,2013
WOODLANDS,4 ROOM,Simplified,84.0,WOODLANDS ST 32,362000.0,2013-09,,1989,01 TO 03,32330,329,2013-09-01,74.81780821917809,75,904.1676,400.3682503111149,-3289,2,3,2.5,WOODLANDS ST 32 1989,58,2,6,0.125,451.2437738313118,2022-07-01,2013
WOODLANDS,4 ROOM,New Generation,98.0,MARSILING DR,360000.0,2013-09,,1978,01 TO 03,32329,33,2013-09-01,63.80958904109589,64,1054.8622,341.27680373796693,-3289,2,3,2.5,MARSILING DR 1978,329,2,27,0.02,389.593770575421,2013-11-01,2013
WOODLANDS,3 ROOM,Model A,73.0,WOODLANDS ST 13,358000.0,2013-09,,1990,04 TO 06,32328,159,2013-09-01,75.81780821917809,76,785.7647,455.6071302261352,-3289,4,6,5.0,WOODLANDS ST 13 1990,446,2,15,0.2307692307692307,479.8993897282482,2012-12-01,2013
WOODLANDS,4 ROOM,New Generation,93.0,WOODLANDS ST 13,375000.0,2013-09,,1989,04 TO 06,32335,173,2013-09-01,74.81780821917809,75,1001.0427,374.6093947840587,-3289,4,6,5.0,WOODLANDS ST 13 1989,85,2,12,0.3,412.4490602440045,2017-02-01,2013
TAMPINES,3 ROOM,Model A,73.0,TAMPINES AVE 4,384000.0,2013-09,,1984,10 TO 12,32191,810,2013-09-01,69.81232876712329,70,785.7647,488.695916220212,-3289,10,12,11.0,TAMPINES AVE 4 1984,1164,2,18,0.5625,547.7124822842744,2021-11-01,2013
TOA PAYOH,4 ROOM,Model A,102.0,LOR 5 TOA PAYOH,638000.0,2013-09,,1997,10 TO 12,32307,36,2013-09-01,82.82328767123288,83,1097.9178,581.0999694148323,-3289,10,12,11.0,LOR 5 TOA PAYOH 1997,383,2,27,0.36,740.7955052997332,2022-05-01,2013
TOA PAYOH,4 ROOM,Model A,91.0,TOA PAYOH CTRL,612000.0,2013-09,,2009,01 TO 03,32305,79D,2013-09-01,94.83150684931506,95,979.5149,624.7990714587394,-3289,2,3,2.5,TOA PAYOH CTRL 2009,600,2,42,0.0125,1003.3538029896227,2021-08-01,2013
TOA PAYOH,3 ROOM,Improved,67.0,LOR 5 TOA PAYOH,360000.0,2013-09,,1970,10 TO 12,32284,34,2013-09-01,55.8041095890411,56,721.1813,499.18099651225015,-3289,10,12,11.0,LOR 5 TOA PAYOH 1970,368,2,12,0.9,525.5266602170633,2013-05-01,2013
TOA PAYOH,3 ROOM,Improved,65.0,LOR 1 TOA PAYOH,360000.0,2013-09,,1967,01 TO 03,32283,115,2013-09-01,52.8013698630137,53,699.6535,514.5404117895501,-3289,2,3,2.5,LOR 1 TOA PAYOH 1967,488,2,12,0.05,568.8530108117805,2013-08-01,2013
TOA PAYOH,3 ROOM,Improved,68.0,LOR 1 TOA PAYOH,351000.0,2013-09,,1970,04 TO 06,32282,98,2013-09-01,55.8041095890411,56,731.9452,479.5440970170991,-3289,4,6,5.0,LOR 1 TOA PAYOH 1970,1189,2,18,0.1875,572.6715321098869,2012-02-01,2013
TOA PAYOH,3 ROOM,Improved,68.0,LOR 7 TOA PAYOH,350000.0,2013-09,,1969,07 TO 09,32281,4,2013-09-01,54.8041095890411,55,731.9452,478.1778745184749,-3289,7,9,8.0,LOR 7 TOA PAYOH 1969,555,2,15,0.4615384615384615,513.047135304257,2012-12-01,2013
TOA PAYOH,3 ROOM,Improved,67.0,TOA PAYOH EAST,343000.0,2013-09,,1971,07 TO 09,32280,26,2013-09-01,56.8041095890411,57,721.1813,475.60856056583833,-3289,7,9,8.0,TOA PAYOH EAST 1971,444,2,15,0.4615384615384615,568.5116904722848,2012-10-01,2013
TOA PAYOH,3 ROOM,Improved,66.0,LOR 7 TOA PAYOH,342000.0,2013-09,,1970,01 TO 03,32279,9,2013-09-01,55.8041095890411,56,710.4173999999999,481.4071276970412,-3289,2,3,2.5,LOR 7 TOA PAYOH 1970,811,2,15,0.0384615384615384,499.18099651225015,2013-03-01,2013
TOA PAYOH,3 ROOM,Improved,68.0,LOR 5 TOA PAYOH,339500.0,2013-09,,1968,01 TO 03,32278,53,2013-09-01,53.8013698630137,54,731.9452,463.8325382829206,-3289,2,3,2.5,LOR 5 TOA PAYOH 1968,146,2,21,0.0263157894736842,553.3201119428066,2012-11-01,2013
TOA PAYOH,3 ROOM,Improved,65.0,LOR 8 TOA PAYOH,335000.0,2013-09,,1976,10 TO 12,32277,225,2013-09-01,61.80684931506849,62,699.6535,478.8084387486092,-3289,10,12,11.0,LOR 8 TOA PAYOH 1976,1507,2,27,0.36,528.8332010059265,2013-03-01,2013
TOA PAYOH,3 ROOM,Standard,57.0,UPP ALJUNIED LANE,320000.0,2013-09,,1968,04 TO 06,32276,5,2013-09-01,53.8013698630137,54,613.5423,521.5614310537351,-3289,4,6,5.0,UPP ALJUNIED LANE 1968,326,2,12,0.3,523.191310525778,2013-06-01,2013
TOA PAYOH,3 ROOM,Standard,61.0,LOR 5 TOA PAYOH,318000.0,2013-09,,1973,04 TO 06,32275,57,2013-09-01,58.80684931506849,59,656.5979,484.3146772172132,-3289,4,6,5.0,LOR 5 TOA PAYOH 1973,211,2,12,0.3,533.0507453648572,2014-03-01,2013
TOA PAYOH,3 ROOM,Improved,65.0,LOR 8 TOA PAYOH,317000.0,2013-09,,1976,01 TO 03,32274,231,2013-09-01,61.80684931506849,62,699.6535,453.0814181591316,-3289,2,3,2.5,LOR 8 TOA PAYOH 1976,1507,2,27,0.02,528.8332010059265,2013-03-01,2013
TOA PAYOH,3 ROOM,Improved,66.0,KIM KEAT AVE,298000.0,2013-09,,1973,01 TO 03,32273,195,2013-09-01,58.80684931506849,59,710.4173999999999,419.4717077594102,-3289,2,3,2.5,KIM KEAT AVE 1973,616,2,12,0.05,453.25466408902713,2017-03-01,2013
TOA PAYOH,3 ROOM,Standard,57.0,UPP ALJUNIED LANE,298000.0,2013-09,,1968,07 TO 09,32272,2,2013-09-01,53.8013698630137,54,613.5423,485.7040826687908,-3289,7,9,8.0,UPP ALJUNIED LANE 1968,326,2,12,0.6,523.191310525778,2013-06-01,2013
TOA PAYOH,3 ROOM,Improved,66.0,KIM KEAT AVE,297000.0,2013-09,,1973,04 TO 06,32271,195,2013-09-01,58.80684931506849,59,710.4173999999999,418.0640845790095,-3289,4,6,5.0,KIM KEAT AVE 1973,616,2,12,0.3,453.25466408902713,2017-03-01,2013
TOA PAYOH,3 ROOM,Improved,66.0,KIM KEAT AVE,289000.0,2013-09,,1973,04 TO 06,32270,194,2013-09-01,58.80684931506849,59,710.4173999999999,406.8030991358039,-3289,4,6,5.0,KIM KEAT AVE 1973,616,2,12,0.3,453.25466408902713,2017-03-01,2013
TOA PAYOH,4 ROOM,Improved,82.0,LOR 8 TOA PAYOH,365000.0,2013-09,,1975,01 TO 03,32285,214,2013-09-01,60.80684931506849,61,882.6397999999999,413.5322245835731,-3289,2,3,2.5,LOR 8 TOA PAYOH 1975,324,2,27,0.02,519.9315515816921,2022-08-01,2013
TOA PAYOH,3 ROOM,Improved,65.0,LOR 1 TOA PAYOH,365000.0,2013-09,,1967,10 TO 12,32286,113,2013-09-01,52.8013698630137,53,699.6535,521.6868063977383,-3289,10,12,11.0,LOR 1 TOA PAYOH 1967,488,2,12,0.9,568.8530108117805,2013-08-01,2013
TOA PAYOH,3 ROOM,Improved,67.0,LOR 1 TOA PAYOH,367000.0,2013-09,,1970,07 TO 09,32287,124,2013-09-01,55.8041095890411,56,721.1813,508.887293666655,-3289,7,9,8.0,LOR 1 TOA PAYOH 1970,1189,2,18,0.375,572.6715321098869,2012-02-01,2013
TOA PAYOH,3 ROOM,Improved,67.0,LOR 1 TOA PAYOH,381000.0,2013-09,,1970,13 TO 15,32288,128,2013-09-01,55.8041095890411,56,721.1813,528.2998879754647,-3289,13,15,14.0,LOR 1 TOA PAYOH 1970,1189,2,18,0.75,572.6715321098869,2012-02-01,2013
TOA PAYOH,5 ROOM,Improved,125.0,LOR 5 TOA PAYOH,610000.0,2013-09,,1993,01 TO 03,32304,45,2013-09-01,78.82054794520548,79,1345.4875,453.3672739434592,-3289,2,3,2.5,LOR 5 TOA PAYOH 1993,363,2,21,0.0263157894736842,620.3531577624011,2022-05-01,2013
TOA PAYOH,4 ROOM,Model A,85.0,LOR 2 TOA PAYOH,586500.0,2013-09,,2001,13 TO 15,32303,141,2013-09-01,86.82602739726028,87,914.9315,641.0315963544813,-3289,13,15,14.0,LOR 2 TOA PAYOH 2001,306,2,30,0.4285714285714285,797.8739391965411,2022-03-01,2013
TOA PAYOH,5 ROOM,Standard,117.0,LOR 8 TOA PAYOH,580000.0,2013-09,,1976,07 TO 09,32302,224,2013-09-01,61.80684931506849,62,1259.3763,460.5454303054616,-3289,7,9,8.0,LOR 8 TOA PAYOH 1976,1507,2,27,0.24,528.8332010059265,2013-03-01,2013
TOA PAYOH,5 ROOM,Improved,123.0,JOO SENG RD,575000.0,2013-09,,1983,10 TO 12,32301,11,2013-09-01,68.81232876712329,69,1323.9597,434.3032495626567,-3289,10,12,11.0,JOO SENG RD 1983,221,2,21,0.4736842105263157,538.6820137432616,2021-11-01,2013
TOA PAYOH,5 ROOM,Standard,117.0,LOR 8 TOA PAYOH,560000.0,2013-09,,1978,04 TO 06,32300,218,2013-09-01,63.80958904109589,64,1259.3763,444.6645533983767,-3289,4,6,5.0,LOR 8 TOA PAYOH 1978,173,2,27,0.12,511.3575637707772,2012-11-01,2013
TOA PAYOH,4 ROOM,Improved,84.0,LOR 4 TOA PAYOH,550000.0,2013-09,,1974,01 TO 03,32299,193,2013-09-01,59.80684931506849,60,904.1676,608.2943029588762,-3289,2,3,2.5,LOR 4 TOA PAYOH 1974,142,2,27,0.02,672.4417021799941,2014-02-01,2013
TOA PAYOH,4 ROOM,Model A,104.0,KIM KEAT LINK,544000.0,2013-09,,1988,07 TO 09,32298,249,2013-09-01,73.81506849315069,74,1119.4456,485.9548333567973,-3289,7,9,8.0,KIM KEAT LINK 1988,79,2,9,0.8571428571428571,552.8120126664588,2022-07-01,2013
TOA PAYOH,4 ROOM,Model A,90.0,LOR 2 TOA PAYOH,628000.0,2013-09,,2002,13 TO 15,32306,144,2013-09-01,87.82602739726028,88,968.751,648.2573953472048,-3289,13,15,14.0,LOR 2 TOA PAYOH 2002,316,2,30,0.4285714285714285,800.6560650119212,2021-12-01,2013
TOA PAYOH,4 ROOM,Model A,104.0,KIM KEAT LINK,500000.0,2013-09,,1989,04 TO 06,32297,247,2013-09-01,74.81780821917809,75,1119.4456,446.64966301176224,-3289,4,6,5.0,KIM KEAT LINK 1989,382,2,15,0.2307692307692307,554.5380622322779,2022-06-01,2013
TOA PAYOH,4 ROOM,Improved,87.0,TOA PAYOH NTH,450000.0,2013-09,,1973,10 TO 12,32295,204,2013-09-01,58.80684931506849,59,936.4593,480.5334305505856,-3289,10,12,11.0,TOA PAYOH NTH 1973,1094,2,21,0.4736842105263157,566.8665553613688,2013-08-01,2013
TOA PAYOH,3 ROOM,Model A,74.0,POTONG PASIR AVE 2,433000.0,2013-09,,1984,13 TO 15,32294,145,2013-09-01,69.81232876712329,70,796.5286,543.6088547228561,-3289,13,15,14.0,POTONG PASIR AVE 2 1984,243,2,18,0.75,602.6148966904641,2022-03-01,2013
TOA PAYOH,4 ROOM,New Generation,100.0,POTONG PASIR AVE 1,430000.0,2013-09,,1984,10 TO 12,32293,117,2013-09-01,69.81232876712329,70,1076.39,399.4834585977202,-3289,10,12,11.0,POTONG PASIR AVE 1 1984,1899,2,24,0.4090909090909091,650.0297611378728,2022-03-01,2013
TOA PAYOH,3 ROOM,Improved,78.0,LOR 3 TOA PAYOH,410000.0,2013-09,,1970,10 TO 12,32292,91,2013-09-01,55.8041095890411,56,839.5842,488.33696489286007,-3289,10,12,11.0,LOR 3 TOA PAYOH 1970,288,2,18,0.5625,546.4889994496856,2013-03-01,2013
TOA PAYOH,4 ROOM,Improved,82.0,LOR 8 TOA PAYOH,390000.0,2013-09,,1975,07 TO 09,32291,213,2013-09-01,60.80684931506849,61,882.6397999999999,441.8563495550507,-3289,7,9,8.0,LOR 8 TOA PAYOH 1975,324,2,27,0.24,519.9315515816921,2022-08-01,2013
